dataset:   breast-cancer.npz
latency:  0.00337100028992
request: 6860 {u'default': False, u'output': 1.0, u'query_id': 56887}
latency:  0.00212788581848
request: 6861 {u'default': False, u'output': 0.0, u'query_id': 56889}
latency:  0.00268507003784
request: 6862 {u'default': False, u'output': 1.0, u'query_id': 56890}
latency:  0.00251197814941
request: 6863 {u'default': False, u'output': 0.0, u'query_id': 56892}
latency:  0.00222206115723
request: 6864 {u'default': False, u'output': 1.0, u'query_id': 56894}
latency:  0.00267291069031
request: 6865 {u'default': False, u'output': 0.0, u'query_id': 56896}
latency:  0.00218105316162
request: 6866 {u'default': False, u'output': 0.0, u'query_id': 56898}
latency:  0.00277709960938
request: 6867 {u'default': False, u'output': 0.0, u'query_id': 56900}
latency:  0.00283288955688
request: 6868 {u'default': False, u'output': 0.0, u'query_id': 56902}
latency:  0.00297498703003
request: 6869 {u'default': False, u'output': 1.0, u'query_id': 56905}
latency:  0.00285506248474
request: 6870 {u'default': False, u'output': 1.0, u'query_id': 56906}
latency:  0.00211691856384
request: 6871 {u'default': False, u'output': 1.0, u'query_id': 56909}
latency:  0.00428509712219
request: 6872 {u'default': False, u'output': 1.0, u'query_id': 56911}
latency:  0.00272703170776
request: 6873 {u'default': False, u'output': 0.0, u'query_id': 56912}
latency:  0.00243997573853
request: 6874 {u'default': False, u'output': 0.0, u'query_id': 56915}
latency:  0.00294804573059
request: 6875 {u'default': False, u'output': 0.0, u'query_id': 56917}
latency:  0.00227499008179
request: 6876 {u'default': False, u'output': 1.0, u'query_id': 56918}
latency:  0.00276303291321
request: 6877 {u'default': False, u'output': 0.0, u'query_id': 56920}
latency:  0.00275897979736
request: 6878 {u'default': False, u'output': 1.0, u'query_id': 56923}
latency:  0.00262212753296
request: 6879 {u'default': False, u'output': 1.0, u'query_id': 56925}
latency:  0.00217604637146
request: 6880 {u'default': False, u'output': 1.0, u'query_id': 56927}
latency:  0.0024631023407
request: 6881 {u'default': False, u'output': 0.0, u'query_id': 56928}
latency:  0.002357006073
request: 6882 {u'default': False, u'output': 1.0, u'query_id': 56930}
latency:  0.00233483314514
request: 6883 {u'default': False, u'output': 1.0, u'query_id': 56932}
latency:  0.00254797935486
request: 6884 {u'default': False, u'output': 1.0, u'query_id': 56935}
latency:  0.00228595733643
request: 6885 {u'default': False, u'output': 1.0, u'query_id': 56936}
latency:  0.0023889541626
request: 6886 {u'default': False, u'output': 0.0, u'query_id': 56938}
latency:  0.00189900398254
request: 6887 {u'default': False, u'output': 0.0, u'query_id': 56940}
latency:  0.00180697441101
request: 6888 {u'default': False, u'output': 0.0, u'query_id': 56942}
latency:  0.00352001190186
request: 6889 {u'default': False, u'output': 0.0, u'query_id': 56944}
latency:  0.00288701057434
request: 6890 {u'default': False, u'output': 1.0, u'query_id': 56946}
latency:  0.00283312797546
request: 6891 {u'default': False, u'output': 1.0, u'query_id': 56948}
latency:  0.00243782997131
request: 6892 {u'default': False, u'output': 0.0, u'query_id': 56950}
latency:  0.00352692604065
request: 6893 {u'default': False, u'output': 0.0, u'query_id': 56953}
latency:  0.00235486030579
request: 6894 {u'default': False, u'output': 1.0, u'query_id': 56955}
latency:  0.00210690498352
request: 6895 {u'default': False, u'output': 1.0, u'query_id': 56957}
latency:  0.00298190116882
request: 6896 {u'default': False, u'output': 1.0, u'query_id': 56959}
latency:  0.00273609161377
request: 6897 {u'default': False, u'output': 1.0, u'query_id': 56961}
latency:  0.00242400169373
request: 6898 {u'default': False, u'output': 0.0, u'query_id': 56962}
latency:  0.00201797485352
request: 6899 {u'default': False, u'output': 1.0, u'query_id': 56965}
latency:  0.00329113006592
request: 6900 {u'default': False, u'output': 1.0, u'query_id': 56967}
latency:  0.00231409072876
request: 6901 {u'default': False, u'output': 1.0, u'query_id': 56969}
latency:  0.00269603729248
request: 6902 {u'default': False, u'output': 1.0, u'query_id': 56971}
latency:  0.00249409675598
request: 6903 {u'default': False, u'output': 1.0, u'query_id': 56973}
latency:  0.00226521492004
request: 6904 {u'default': False, u'output': 1.0, u'query_id': 56975}
latency:  0.00231194496155
request: 6905 {u'default': False, u'output': 0.0, u'query_id': 56977}
latency:  0.00223684310913
request: 6906 {u'default': False, u'output': 1.0, u'query_id': 56979}
latency:  0.00212979316711
request: 6907 {u'default': False, u'output': 1.0, u'query_id': 56981}
latency:  0.00252294540405
request: 6908 {u'default': False, u'output': 1.0, u'query_id': 56983}
latency:  0.0019268989563
request: 6909 {u'default': False, u'output': 0.0, u'query_id': 56985}
latency:  0.00213193893433
request: 6910 {u'default': False, u'output': 1.0, u'query_id': 56987}
latency:  0.00262999534607
request: 6911 {u'default': False, u'output': 1.0, u'query_id': 56989}
latency:  0.00298595428467
request: 6912 {u'default': False, u'output': 1.0, u'query_id': 56991}
latency:  0.00299620628357
request: 6913 {u'default': False, u'output': 1.0, u'query_id': 56993}
latency:  0.00280499458313
request: 6914 {u'default': False, u'output': 0.0, u'query_id': 56995}
latency:  0.00444793701172
request: 6915 {u'default': False, u'output': 1.0, u'query_id': 56997}
latency:  0.00293779373169
request: 6916 {u'default': False, u'output': 0.0, u'query_id': 56999}
latency:  0.00359606742859
request: 6917 {u'default': False, u'output': 0.0, u'query_id': 57002}
latency:  0.00280714035034
request: 6918 {u'default': False, u'output': 1.0, u'query_id': 57003}
latency:  0.00230193138123
request: 6919 {u'default': False, u'output': 1.0, u'query_id': 57006}
latency:  0.00347399711609
request: 6920 {u'default': False, u'output': 1.0, u'query_id': 57007}
latency:  0.00227999687195
request: 6921 {u'default': False, u'output': 1.0, u'query_id': 57010}
latency:  0.00275111198425
request: 6922 {u'default': False, u'output': 0.0, u'query_id': 57012}
latency:  0.00239419937134
request: 6923 {u'default': False, u'output': 1.0, u'query_id': 57013}
latency:  0.00211811065674
request: 6924 {u'default': False, u'output': 1.0, u'query_id': 57016}
latency:  0.00231194496155
request: 6925 {u'default': False, u'output': 1.0, u'query_id': 57017}
latency:  0.0021059513092
request: 6926 {u'default': False, u'output': 0.0, u'query_id': 57019}
latency:  0.0018949508667
request: 6927 {u'default': False, u'output': 1.0, u'query_id': 57021}
latency:  0.00314784049988
request: 6928 {u'default': False, u'output': 1.0, u'query_id': 57023}
latency:  0.00256180763245
request: 6929 {u'default': False, u'output': 1.0, u'query_id': 57026}
latency:  0.00272512435913
request: 6930 {u'default': False, u'output': 0.0, u'query_id': 57028}
latency:  0.00229501724243
request: 6931 {u'default': False, u'output': 1.0, u'query_id': 57030}
latency:  0.002769947052
request: 6932 {u'default': False, u'output': 1.0, u'query_id': 57032}
latency:  0.00342082977295
request: 6933 {u'default': False, u'output': 1.0, u'query_id': 57034}
latency:  0.00364208221436
request: 6934 {u'default': False, u'output': 1.0, u'query_id': 57036}
latency:  0.00188112258911
request: 6935 {u'default': False, u'output': 1.0, u'query_id': 57038}
latency:  0.00277805328369
request: 6936 {u'default': False, u'output': 1.0, u'query_id': 57040}
latency:  0.00265884399414
request: 6937 {u'default': False, u'output': 0.0, u'query_id': 57042}
latency:  0.00227999687195
request: 6938 {u'default': False, u'output': 0.0, u'query_id': 57044}
latency:  0.00245308876038
request: 6939 {u'default': False, u'output': 1.0, u'query_id': 57046}
latency:  0.00268006324768
request: 6940 {u'default': False, u'output': 0.0, u'query_id': 57048}
latency:  0.0026638507843
request: 6941 {u'default': False, u'output': 1.0, u'query_id': 57050}
latency:  0.00185203552246
request: 6942 {u'default': False, u'output': 1.0, u'query_id': 57052}
latency:  0.00247192382812
request: 6943 {u'default': False, u'output': 1.0, u'query_id': 57054}
latency:  0.00202488899231
request: 6944 {u'default': False, u'output': 1.0, u'query_id': 57056}
latency:  0.00247597694397
request: 6945 {u'default': False, u'output': 1.0, u'query_id': 57058}
latency:  0.00277209281921
request: 6946 {u'default': False, u'output': 0.0, u'query_id': 57060}
latency:  0.00345897674561
request: 6947 {u'default': False, u'output': 0.0, u'query_id': 57062}
latency:  0.00285887718201
request: 6948 {u'default': False, u'output': 1.0, u'query_id': 57064}
latency:  0.00213289260864
request: 6949 {u'default': False, u'output': 0.0, u'query_id': 57066}
latency:  0.00291299819946
request: 6950 {u'default': False, u'output': 1.0, u'query_id': 57067}
latency:  0.00204300880432
request: 6951 {u'default': False, u'output': 1.0, u'query_id': 57070}
latency:  0.00221490859985
request: 6952 {u'default': False, u'output': 0.0, u'query_id': 57071}
latency:  0.00216698646545
request: 6953 {u'default': False, u'output': 0.0, u'query_id': 57073}
latency:  0.002769947052
request: 6954 {u'default': False, u'output': 0.0, u'query_id': 57076}
latency:  0.00264120101929
request: 6955 {u'default': False, u'output': 1.0, u'query_id': 57078}
latency:  0.0025041103363
request: 6956 {u'default': False, u'output': 1.0, u'query_id': 57080}
latency:  0.00251698493958
request: 6957 {u'default': False, u'output': 1.0, u'query_id': 57081}
latency:  0.0035719871521
request: 6958 {u'default': False, u'output': 1.0, u'query_id': 57084}
latency:  0.00413703918457
request: 6959 {u'default': False, u'output': 0.0, u'query_id': 57086}
latency:  0.00302910804749
request: 6960 {u'default': False, u'output': 1.0, u'query_id': 57088}
latency:  0.0025999546051
request: 6961 {u'default': False, u'output': 1.0, u'query_id': 57090}
latency:  0.00347304344177
request: 6962 {u'default': False, u'output': 1.0, u'query_id': 57092}
latency:  0.00354599952698
request: 6963 {u'default': False, u'output': 0.0, u'query_id': 57094}
latency:  0.00283098220825
request: 6964 {u'default': False, u'output': 0.0, u'query_id': 57096}
latency:  0.00276398658752
request: 6965 {u'default': False, u'output': 1.0, u'query_id': 57098}
latency:  0.00287699699402
request: 6966 {u'default': False, u'output': 1.0, u'query_id': 57101}
latency:  0.00295209884644
request: 6967 {u'default': False, u'output': 1.0, u'query_id': 57103}
latency:  0.0031909942627
request: 6968 {u'default': False, u'output': 0.0, u'query_id': 57105}
latency:  0.00295400619507
request: 6969 {u'default': False, u'output': 1.0, u'query_id': 57107}
latency:  0.0024881362915
request: 6970 {u'default': False, u'output': 0.0, u'query_id': 57109}
latency:  0.00343489646912
request: 6971 {u'default': False, u'output': 0.0, u'query_id': 57111}
latency:  0.00248408317566
request: 6972 {u'default': False, u'output': 1.0, u'query_id': 57113}
latency:  0.00284099578857
request: 6973 {u'default': False, u'output': 0.0, u'query_id': 57115}
latency:  0.00284481048584
request: 6974 {u'default': False, u'output': 1.0, u'query_id': 57117}
latency:  0.00348997116089
request: 6975 {u'default': False, u'output': 0.0, u'query_id': 57119}
latency:  0.00201797485352
request: 6976 {u'default': False, u'output': 1.0, u'query_id': 57122}
latency:  0.00217390060425
request: 6977 {u'default': False, u'output': 0.0, u'query_id': 57124}
latency:  0.00294995307922
request: 6978 {u'default': False, u'output': 1.0, u'query_id': 57126}
latency:  0.00255489349365
request: 6979 {u'default': False, u'output': 1.0, u'query_id': 57128}
latency:  0.00267004966736
request: 6980 {u'default': False, u'output': 0.0, u'query_id': 57130}
latency:  0.00200581550598
request: 6981 {u'default': False, u'output': 1.0, u'query_id': 57132}
latency:  0.00230312347412
request: 6982 {u'default': False, u'output': 1.0, u'query_id': 57134}
latency:  0.004399061203
request: 6983 {u'default': False, u'output': 1.0, u'query_id': 57136}
latency:  0.00286507606506
request: 6984 {u'default': False, u'output': 1.0, u'query_id': 57138}
latency:  0.00268983840942
request: 6985 {u'default': False, u'output': 1.0, u'query_id': 57140}
latency:  0.00264310836792
request: 6986 {u'default': False, u'output': 1.0, u'query_id': 57142}
latency:  0.00247693061829
request: 6987 {u'default': False, u'output': 1.0, u'query_id': 57144}
latency:  0.00249791145325
request: 6988 {u'default': False, u'output': 1.0, u'query_id': 57146}
latency:  0.00280499458313
request: 6989 {u'default': False, u'output': 1.0, u'query_id': 57148}
latency:  0.00262904167175
request: 6990 {u'default': False, u'output': 1.0, u'query_id': 57150}
latency:  0.00339889526367
request: 6991 {u'default': False, u'output': 0.0, u'query_id': 57152}
latency:  0.00368189811707
request: 6992 {u'default': False, u'output': 0.0, u'query_id': 57154}
latency:  0.0024790763855
request: 6993 {u'default': False, u'output': 0.0, u'query_id': 57155}
latency:  0.00200486183167
request: 6994 {u'default': False, u'output': 0.0, u'query_id': 57157}
latency:  0.00202894210815
request: 6995 {u'default': False, u'output': 1.0, u'query_id': 57160}
latency:  0.00251984596252
request: 6996 {u'default': False, u'output': 0.0, u'query_id': 57161}
latency:  0.00219702720642
request: 6997 {u'default': False, u'output': 1.0, u'query_id': 57163}
latency:  0.00350594520569
request: 6998 {u'default': False, u'output': 1.0, u'query_id': 57165}
latency:  0.00301194190979
request: 6999 {u'default': False, u'output': 0.0, u'query_id': 57168}
latency:  0.0027801990509
request: 7000 {u'default': False, u'output': 0.0, u'query_id': 57170}
latency:  0.00219988822937
request: 7001 {u'default': False, u'output': 1.0, u'query_id': 57172}
latency:  0.0021059513092
request: 7002 {u'default': False, u'output': 1.0, u'query_id': 57174}
latency:  0.00195813179016
request: 7003 {u'default': False, u'output': 1.0, u'query_id': 57176}
latency:  0.00197720527649
request: 7004 {u'default': False, u'output': 1.0, u'query_id': 57178}
latency:  0.00279498100281
request: 7005 {u'default': False, u'output': 1.0, u'query_id': 57179}
latency:  0.00220322608948
request: 7006 {u'default': False, u'output': 1.0, u'query_id': 57181}
latency:  0.00213503837585
request: 7007 {u'default': False, u'output': 1.0, u'query_id': 57184}
latency:  0.00239396095276
request: 7008 {u'default': False, u'output': 0.0, u'query_id': 57186}
latency:  0.00251698493958
request: 7009 {u'default': False, u'output': 1.0, u'query_id': 57187}
latency:  0.00214195251465
request: 7010 {u'default': False, u'output': 1.0, u'query_id': 57189}
latency:  0.00329113006592
request: 7011 {u'default': False, u'output': 1.0, u'query_id': 57191}
latency:  0.00218391418457
request: 7012 {u'default': False, u'output': 1.0, u'query_id': 57193}
latency:  0.00274920463562
request: 7013 {u'default': False, u'output': 1.0, u'query_id': 57196}
latency:  0.00272107124329
request: 7014 {u'default': False, u'output': 1.0, u'query_id': 57197}
latency:  0.00240707397461
request: 7015 {u'default': False, u'output': 1.0, u'query_id': 57199}
latency:  0.00296807289124
request: 7016 {u'default': False, u'output': 0.0, u'query_id': 57202}
latency:  0.00223588943481
request: 7017 {u'default': False, u'output': 1.0, u'query_id': 57203}
latency:  0.0022611618042
request: 7018 {u'default': False, u'output': 1.0, u'query_id': 57206}
latency:  0.00346493721008
request: 7019 {u'default': False, u'output': 1.0, u'query_id': 57208}
latency:  0.00262093544006
request: 7020 {u'default': False, u'output': 1.0, u'query_id': 57210}
latency:  0.00279688835144
request: 7021 {u'default': False, u'output': 1.0, u'query_id': 57212}
latency:  0.00209403038025
request: 7022 {u'default': False, u'output': 1.0, u'query_id': 57214}
latency:  0.00196886062622
request: 7023 {u'default': False, u'output': 1.0, u'query_id': 57216}
latency:  0.00253701210022
request: 7024 {u'default': False, u'output': 1.0, u'query_id': 57218}
latency:  0.00290489196777
request: 7025 {u'default': False, u'output': 0.0, u'query_id': 57219}
latency:  0.00201296806335
request: 7026 {u'default': False, u'output': 1.0, u'query_id': 57222}
latency:  0.00226807594299
request: 7027 {u'default': False, u'output': 1.0, u'query_id': 57223}
latency:  0.00192499160767
request: 7028 {u'default': False, u'output': 1.0, u'query_id': 57225}
latency:  0.00230503082275
request: 7029 {u'default': False, u'output': 0.0, u'query_id': 57228}
latency:  0.00214695930481
request: 7030 {u'default': False, u'output': 0.0, u'query_id': 57230}
latency:  0.00205588340759
request: 7031 {u'default': False, u'output': 1.0, u'query_id': 57232}
latency:  0.00217604637146
request: 7032 {u'default': False, u'output': 0.0, u'query_id': 57234}
latency:  0.00215697288513
request: 7033 {u'default': False, u'output': 1.0, u'query_id': 57236}
latency:  0.00229382514954
request: 7034 {u'default': False, u'output': 0.0, u'query_id': 57238}
latency:  0.00248694419861
request: 7035 {u'default': False, u'output': 1.0, u'query_id': 57240}
latency:  0.00380492210388
request: 7036 {u'default': False, u'output': 1.0, u'query_id': 57242}
latency:  0.00274109840393
request: 7037 {u'default': False, u'output': 1.0, u'query_id': 57244}
latency:  0.00399279594421
request: 7038 {u'default': False, u'output': 1.0, u'query_id': 57246}
latency:  0.00241112709045
request: 7039 {u'default': False, u'output': 1.0, u'query_id': 57248}
latency:  0.0039279460907
request: 7040 {u'default': False, u'output': 1.0, u'query_id': 57250}
latency:  0.00326204299927
request: 7041 {u'default': False, u'output': 0.0, u'query_id': 57252}
latency:  0.00353693962097
request: 7042 {u'default': False, u'output': 0.0, u'query_id': 57254}
latency:  0.0031270980835
request: 7043 {u'default': False, u'output': 0.0, u'query_id': 57256}
latency:  0.00355792045593
request: 7044 {u'default': False, u'output': 1.0, u'query_id': 57258}
latency:  0.0021960735321
request: 7045 {u'default': False, u'output': 0.0, u'query_id': 57260}
latency:  0.00194001197815
request: 7046 {u'default': False, u'output': 1.0, u'query_id': 57262}
latency:  0.00191903114319
request: 7047 {u'default': False, u'output': 1.0, u'query_id': 57264}
latency:  0.00293898582458
request: 7048 {u'default': False, u'output': 1.0, u'query_id': 57266}
latency:  0.00228404998779
request: 7049 {u'default': False, u'output': 1.0, u'query_id': 57268}
latency:  0.00225400924683
request: 7050 {u'default': False, u'output': 0.0, u'query_id': 57269}
latency:  0.00317096710205
request: 7051 {u'default': False, u'output': 0.0, u'query_id': 57271}
latency:  0.00298714637756
request: 7052 {u'default': False, u'output': 1.0, u'query_id': 57274}
latency:  0.00255584716797
request: 7053 {u'default': False, u'output': 1.0, u'query_id': 57276}
latency:  0.00231504440308
request: 7054 {u'default': False, u'output': 1.0, u'query_id': 57278}
latency:  0.0020751953125
request: 7055 {u'default': False, u'output': 1.0, u'query_id': 57280}
latency:  0.00282502174377
request: 7056 {u'default': False, u'output': 0.0, u'query_id': 57281}
latency:  0.00211596488953
request: 7057 {u'default': False, u'output': 1.0, u'query_id': 57284}
latency:  0.003093957901
request: 7058 {u'default': False, u'output': 0.0, u'query_id': 57286}
latency:  0.00243902206421
request: 7059 {u'default': False, u'output': 1.0, u'query_id': 57288}
latency:  0.00266814231873
request: 7060 {u'default': False, u'output': 1.0, u'query_id': 57290}
latency:  0.00303888320923
request: 7061 {u'default': False, u'output': 0.0, u'query_id': 57292}
latency:  0.00181198120117
request: 7062 {u'default': False, u'output': 1.0, u'query_id': 57294}
latency:  0.00214600563049
request: 7063 {u'default': False, u'output': 1.0, u'query_id': 57296}
latency:  0.00244998931885
request: 7064 {u'default': False, u'output': 1.0, u'query_id': 57298}
latency:  0.00209617614746
request: 7065 {u'default': False, u'output': 1.0, u'query_id': 57300}
latency:  0.00228691101074
request: 7066 {u'default': False, u'output': 0.0, u'query_id': 57302}
latency:  0.00258016586304
request: 7067 {u'default': False, u'output': 1.0, u'query_id': 57304}
latency:  0.00229406356812
request: 7068 {u'default': False, u'output': 1.0, u'query_id': 57305}
latency:  0.00227499008179
request: 7069 {u'default': False, u'output': 1.0, u'query_id': 57308}
latency:  0.00225591659546
request: 7070 {u'default': False, u'output': 1.0, u'query_id': 57309}
latency:  0.00260305404663
request: 7071 {u'default': False, u'output': 0.0, u'query_id': 57311}
latency:  0.00263404846191
request: 7072 {u'default': False, u'output': 0.0, u'query_id': 57313}
latency:  0.00208306312561
request: 7073 {u'default': False, u'output': 1.0, u'query_id': 57315}
latency:  0.00239992141724
request: 7074 {u'default': False, u'output': 1.0, u'query_id': 57317}
latency:  0.00237607955933
request: 7075 {u'default': False, u'output': 1.0, u'query_id': 57319}
latency:  0.00223994255066
request: 7076 {u'default': False, u'output': 0.0, u'query_id': 57321}
latency:  0.0022668838501
request: 7077 {u'default': False, u'output': 0.0, u'query_id': 57323}
latency:  0.00273609161377
request: 7078 {u'default': False, u'output': 0.0, u'query_id': 57325}
latency:  0.00218820571899
request: 7079 {u'default': False, u'output': 1.0, u'query_id': 57328}
latency:  0.00226998329163
request: 7080 {u'default': False, u'output': 0.0, u'query_id': 57329}
latency:  0.0024139881134
request: 7081 {u'default': False, u'output': 0.0, u'query_id': 57332}
latency:  0.00233006477356
request: 7082 {u'default': False, u'output': 0.0, u'query_id': 57333}
latency:  0.00259900093079
request: 7083 {u'default': False, u'output': 1.0, u'query_id': 57336}
latency:  0.0023980140686
request: 7084 {u'default': False, u'output': 1.0, u'query_id': 57337}
latency:  0.00223708152771
request: 7085 {u'default': False, u'output': 1.0, u'query_id': 57339}
latency:  0.00283479690552
request: 7086 {u'default': False, u'output': 1.0, u'query_id': 57342}
latency:  0.00238013267517
request: 7087 {u'default': False, u'output': 1.0, u'query_id': 57344}
latency:  0.00222611427307
request: 7088 {u'default': False, u'output': 1.0, u'query_id': 57346}
latency:  0.00281095504761
request: 7089 {u'default': False, u'output': 0.0, u'query_id': 57348}
latency:  0.00230598449707
request: 7090 {u'default': False, u'output': 0.0, u'query_id': 57350}
latency:  0.00257587432861
request: 7091 {u'default': False, u'output': 1.0, u'query_id': 57352}
latency:  0.00312209129333
request: 7092 {u'default': False, u'output': 1.0, u'query_id': 57354}
latency:  0.00283002853394
request: 7093 {u'default': False, u'output': 0.0, u'query_id': 57355}
latency:  0.00225806236267
request: 7094 {u'default': False, u'output': 1.0, u'query_id': 57358}
latency:  0.00233697891235
request: 7095 {u'default': False, u'output': 0.0, u'query_id': 57359}
latency:  0.00219202041626
request: 7096 {u'default': False, u'output': 1.0, u'query_id': 57361}
latency:  0.0021059513092
request: 7097 {u'default': False, u'output': 1.0, u'query_id': 57363}
latency:  0.00303506851196
request: 7098 {u'default': False, u'output': 1.0, u'query_id': 57365}
latency:  0.00255918502808
request: 7099 {u'default': False, u'output': 1.0, u'query_id': 57367}
latency:  0.00224208831787
request: 7100 {u'default': False, u'output': 1.0, u'query_id': 57370}
latency:  0.00242209434509
request: 7101 {u'default': False, u'output': 0.0, u'query_id': 57372}
latency:  0.00236105918884
request: 7102 {u'default': False, u'output': 1.0, u'query_id': 57374}
latency:  0.00254011154175
request: 7103 {u'default': False, u'output': 1.0, u'query_id': 57376}
latency:  0.00257086753845
request: 7104 {u'default': False, u'output': 1.0, u'query_id': 57378}
latency:  0.00191688537598
request: 7105 {u'default': False, u'output': 1.0, u'query_id': 57380}
latency:  0.0019998550415
request: 7106 {u'default': False, u'output': 1.0, u'query_id': 57382}
latency:  0.00328493118286
request: 7107 {u'default': False, u'output': 1.0, u'query_id': 57384}
latency:  0.00247120857239
request: 7108 {u'default': False, u'output': 1.0, u'query_id': 57386}
latency:  0.00226521492004
request: 7109 {u'default': False, u'output': 0.0, u'query_id': 57387}
latency:  0.00295996665955
request: 7110 {u'default': False, u'output': 1.0, u'query_id': 57389}
latency:  0.0027289390564
request: 7111 {u'default': False, u'output': 0.0, u'query_id': 57391}
latency:  0.00214290618896
request: 7112 {u'default': False, u'output': 0.0, u'query_id': 57394}
latency:  0.00346398353577
request: 7113 {u'default': False, u'output': 1.0, u'query_id': 57395}
latency:  0.00273013114929
request: 7114 {u'default': False, u'output': 0.0, u'query_id': 57397}
latency:  0.00188994407654
request: 7115 {u'default': False, u'output': 1.0, u'query_id': 57399}
latency:  0.00251603126526
request: 7116 {u'default': False, u'output': 1.0, u'query_id': 57401}
latency:  0.00278806686401
request: 7117 {u'default': False, u'output': 1.0, u'query_id': 57403}
latency:  0.00282597541809
request: 7118 {u'default': False, u'output': 1.0, u'query_id': 57405}
latency:  0.00202894210815
request: 7119 {u'default': False, u'output': 0.0, u'query_id': 57408}
latency:  0.00328683853149
request: 7120 {u'default': False, u'output': 1.0, u'query_id': 57410}
latency:  0.00249791145325
request: 7121 {u'default': False, u'output': 1.0, u'query_id': 57411}
latency:  0.00300002098083
request: 7122 {u'default': False, u'output': 1.0, u'query_id': 57414}
latency:  0.00251197814941
request: 7123 {u'default': False, u'output': 1.0, u'query_id': 57415}
latency:  0.00202989578247
request: 7124 {u'default': False, u'output': 1.0, u'query_id': 57417}
latency:  0.00274205207825
request: 7125 {u'default': False, u'output': 1.0, u'query_id': 57419}
latency:  0.00178098678589
request: 7126 {u'default': False, u'output': 1.0, u'query_id': 57421}
latency:  0.00207185745239
request: 7127 {u'default': False, u'output': 0.0, u'query_id': 57423}
latency:  0.0025110244751
request: 7128 {u'default': False, u'output': 1.0, u'query_id': 57425}
latency:  0.00236010551453
request: 7129 {u'default': False, u'output': 1.0, u'query_id': 57426}
latency:  0.0022029876709
request: 7130 {u'default': False, u'output': 0.0, u'query_id': 57428}
latency:  0.00231313705444
request: 7131 {u'default': False, u'output': 1.0, u'query_id': 57430}
latency:  0.00203418731689
request: 7132 {u'default': False, u'output': 1.0, u'query_id': 57432}
latency:  0.00250315666199
request: 7133 {u'default': False, u'output': 1.0, u'query_id': 57435}
latency:  0.0022120475769
request: 7134 {u'default': False, u'output': 1.0, u'query_id': 57437}
latency:  0.00264382362366
request: 7135 {u'default': False, u'output': 0.0, u'query_id': 57438}
latency:  0.00229620933533
request: 7136 {u'default': False, u'output': 1.0, u'query_id': 57440}
latency:  0.00228381156921
request: 7137 {u'default': False, u'output': 1.0, u'query_id': 57443}
latency:  0.00228595733643
request: 7138 {u'default': False, u'output': 1.0, u'query_id': 57444}
latency:  0.00201106071472
request: 7139 {u'default': False, u'output': 1.0, u'query_id': 57447}
latency:  0.00209307670593
request: 7140 {u'default': False, u'output': 0.0, u'query_id': 57449}
latency:  0.002690076828
request: 7141 {u'default': False, u'output': 0.0, u'query_id': 57451}
latency:  0.00245308876038
request: 7142 {u'default': False, u'output': 0.0, u'query_id': 57452}
latency:  0.00251007080078
request: 7143 {u'default': False, u'output': 0.0, u'query_id': 57454}
latency:  0.00219392776489
request: 7144 {u'default': False, u'output': 1.0, u'query_id': 57457}
latency:  0.00249195098877
request: 7145 {u'default': False, u'output': 1.0, u'query_id': 57458}
latency:  0.00221800804138
request: 7146 {u'default': False, u'output': 1.0, u'query_id': 57460}
latency:  0.00239896774292
request: 7147 {u'default': False, u'output': 1.0, u'query_id': 57462}
latency:  0.00200295448303
request: 7148 {u'default': False, u'output': 1.0, u'query_id': 57464}
latency:  0.00367903709412
request: 7149 {u'default': False, u'output': 1.0, u'query_id': 57466}
latency:  0.00210309028625
request: 7150 {u'default': False, u'output': 1.0, u'query_id': 57468}
latency:  0.00253796577454
request: 7151 {u'default': False, u'output': 0.0, u'query_id': 57470}
latency:  0.00315690040588
request: 7152 {u'default': False, u'output': 0.0, u'query_id': 57472}
latency:  0.00235390663147
request: 7153 {u'default': False, u'output': 1.0, u'query_id': 57475}
latency:  0.00309991836548
request: 7154 {u'default': False, u'output': 1.0, u'query_id': 57477}
latency:  0.00234603881836
request: 7155 {u'default': False, u'output': 0.0, u'query_id': 57479}
latency:  0.00207901000977
request: 7156 {u'default': False, u'output': 1.0, u'query_id': 57481}
latency:  0.00195503234863
request: 7157 {u'default': False, u'output': 1.0, u'query_id': 57482}
latency:  0.00279688835144
request: 7158 {u'default': False, u'output': 1.0, u'query_id': 57485}
latency:  0.00224184989929
request: 7159 {u'default': False, u'output': 1.0, u'query_id': 57487}
latency:  0.00351214408875
request: 7160 {u'default': False, u'output': 0.0, u'query_id': 57489}
latency:  0.00218605995178
request: 7161 {u'default': False, u'output': 0.0, u'query_id': 57491}
latency:  0.00272297859192
request: 7162 {u'default': False, u'output': 1.0, u'query_id': 57493}
latency:  0.00335597991943
request: 7163 {u'default': False, u'output': 1.0, u'query_id': 57495}
latency:  0.0021550655365
request: 7164 {u'default': False, u'output': 1.0, u'query_id': 57497}
latency:  0.00245499610901
request: 7165 {u'default': False, u'output': 1.0, u'query_id': 57499}
latency:  0.00284504890442
request: 7166 {u'default': False, u'output': 1.0, u'query_id': 57501}
latency:  0.00181913375854
request: 7167 {u'default': False, u'output': 1.0, u'query_id': 57503}
latency:  0.00179600715637
request: 7168 {u'default': False, u'output': 0.0, u'query_id': 57504}
latency:  0.00211501121521
request: 7169 {u'default': False, u'output': 0.0, u'query_id': 57506}
latency:  0.00395488739014
